timestamp,run_id,train_id,imu_x,imu_y,imu_z,motor_temperature,bearing_temperature,ambient_temperature,rpm,voltage,current,power,load,zone,fault_type,fault_location,fault_severity
0.0,RUN_037_BEARING_FAULT,TRAIN001,0.29308451848397926,0.30953845751298154,1.1350308970857503,24.961838347497977,24.733631125474297,25.01047571186595,130.2864436043374,4.989917287435349,0.3183647290189235,1.5886136650411964,2.197767713816393,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
0.01,RUN_037_BEARING_FAULT,TRAIN001,-0.0830192753049945,-0.034538340751021204,1.0849005343219575,24.888435749697706,24.913688965451822,24.981243812106086,129.96568652921874,5.045469725502954,0.3429487828894572,1.7303377014668417,2.164488090389985,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
0.02,RUN_037_BEARING_FAULT,TRAIN001,-0.0690960633827073,-0.09589221476263197,0.869481375232364,25.09719755757044,25.087122391726112,24.9548761540339,129.08438557796597,4.985020448049633,0.2992322761098855,1.491679015124213,2.184448268557732,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
0.03,RUN_037_BEARING_FAULT,TRAIN001,-0.014833364372988392,0.00037442934616202517,1.0422573002457491,25.127140373174683,25.06369159230271,24.96530508598356,129.2895218346843,5.056972714286522,0.3185419062805997,1.6108577284178074,2.185113389606169,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
0.04,RUN_037_BEARING_FAULT,TRAIN001,0.25639906462779183,0.26859178037060827,1.129711907487938,25.145342805318624,25.06701395858212,25.02675675044461,127.15016703801808,5.0681362396210945,0.32728720512586856,1.6587361450627174,2.173222202151044,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
0.05,RUN_037_BEARING_FAULT,TRAIN001,-0.08708972784127955,-0.08237646042930484,0.8824796061207175,25.04879584577562,25.018164914935195,24.959569915074304,129.0341805080504,5.036682134941159,0.3268823667443166,1.6464025768083832,2.2207847310194855,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
0.06,RUN_037_BEARING_FAULT,TRAIN001,-0.3240556545181385,0.0390118170251709,0.9946865319283847,25.20031528115555,24.916248176695863,25.01141740523472,131.0679754252398,5.00842257701214,0.2978212991142675,1.491614918398983,2.181925652026917,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
0.07,RUN_037_BEARING_FAULT,TRAIN001,0.34580148603930594,0.23440610392447117,1.1660923136033463,25.08130616583369,25.120068696978137,25.027528244394965,128.0427437471767,5.005854079284418,0.3049036417000728,1.526303138592984,2.1969327249658415,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
0.08,RUN_037_BEARING_FAULT,TRAIN001,-0.4553613571101169,-0.3659854196092071,0.36163266031723484,25.157032959024445,25.285948805006008,25.010359972290505,130.14119328759242,5.069105546621829,0.3416933361167698,1.7320795853532347,2.1294638179963914,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
0.09,RUN_037_BEARING_FAULT,TRAIN001,0.3411965431503845,0.2061679597983716,1.2508778740780901,25.003145353094226,25.05367015356077,25.072758153861493,128.20320892944963,4.997543302202296,0.305937875246332,1.528937779327308,2.1841448755935824,ZONE_01,BEARING_FAULT,REAR_BOGIE_AXLE_2,1
