timestamp,run_id,train_id,imu_x,imu_y,imu_z,motor_temperature,bearing_temperature,ambient_temperature,rpm,voltage,current,power,load,zone,fault_type,fault_location,fault_severity
0.0,RUN_041_BRAKE_ABNORMAL,TRAIN001,-0.04380879074444192,0.06128491178421864,1.1534973990895006,21.970919991838098,21.981501935243305,21.97988342142455,89.79960538091156,4.947511170221839,0.3457165383484489,1.7104364352093777,1.1078364725151575,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
0.01,RUN_041_BRAKE_ABNORMAL,TRAIN001,0.08923545587876915,0.03522124460480909,1.0292268006904632,21.964601630321184,22.063479741948402,22.00858584382564,91.37054285102057,4.941820119739025,0.41456288305364764,2.0486951963715323,1.0692346470848413,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
0.02,RUN_041_BRAKE_ABNORMAL,TRAIN001,0.06952111122436233,-0.0586813167829961,0.8729034744190843,21.959912266903046,22.030503154255904,22.03641787402695,91.93914687418346,4.9692706380816345,0.41996635604516114,2.0869264820773568,1.0532555560276815,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
0.03,RUN_041_BRAKE_ABNORMAL,TRAIN001,0.12251197603569264,-0.046960157063563025,0.8144290368443711,22.069422119271483,21.949610444373388,21.934784122425793,92.58919616726192,4.943908574172509,0.3649684940824738,1.8043708671971708,1.1268423239646173,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
0.04,RUN_041_BRAKE_ABNORMAL,TRAIN001,-0.053805105790362504,-0.10702228271860613,0.7093647600246125,22.077258450562226,22.023681722355022,22.036062272195256,90.44802937685787,4.909577866310572,0.43820290532520517,2.1513912849376147,1.1105336312965948,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
0.05,RUN_041_BRAKE_ABNORMAL,TRAIN001,-0.09450841884135844,0.06611699534049961,1.000703777477846,22.12364347003641,22.028324967124025,21.947468163774342,93.78100746525674,4.962944717254984,0.43591593247977,2.163426674267755,1.1202485370612927,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
0.06,RUN_041_BRAKE_ABNORMAL,TRAIN001,0.01560130512849385,-0.18105131316558706,1.0124006660048177,22.073340031787826,22.134501446182057,21.997443945110735,92.32623203857717,4.951814908215652,0.4021700574176619,1.9914716859587227,1.1068889103221493,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
0.07,RUN_041_BRAKE_ABNORMAL,TRAIN001,0.05803548262777362,-0.08392343790268336,1.1538485335490865,22.217854716902625,22.230706914060168,22.080810461906932,91.20102350571393,4.969966508548388,0.38075251519819925,1.8923272485806113,1.1201128307652592,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
0.08,RUN_041_BRAKE_ABNORMAL,TRAIN001,0.056530209397272935,0.07109178599685399,1.0735817598478745,22.224634054604437,22.118485129629732,21.970079330037663,89.70735652418853,4.936410208445001,0.4226002813610471,2.086128343002403,1.1273841774639852,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
0.09,RUN_041_BRAKE_ABNORMAL,TRAIN001,0.28989177281395906,-0.1763168267207209,0.8725473484975859,22.117858381013807,22.010393511167152,21.933129320074578,90.99590968065746,4.917178227756638,0.3835225137943806,1.8858485546842234,1.095413796276864,ZONE_02,BRAKE_ABNORMAL,BRAKE,1
