timestamp,run_id,train_id,imu_x,imu_y,imu_z,motor_temperature,bearing_temperature,ambient_temperature,rpm,voltage,current,power,load,zone,fault_type,fault_location,fault_severity
0.0,RUN_015_WHEEL_FLAT,TRAIN001,0.019896572567384235,-0.05116787250914034,0.8668200362538564,24.009127692642984,23.98189148629078,23.991793058147547,119.3780817510475,5.023380348098451,0.34952646604018023,1.755804380646542,1.8045237696167369,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.01,RUN_015_WHEEL_FLAT,TRAIN001,0.020965260793110743,-0.1170290978820852,1.004372974079709,23.812203610015274,24.033673986314582,24.003074188668773,118.74638890463525,4.968353966961277,0.36786357124359476,1.8276764334886564,1.8463783250608774,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.02,RUN_015_WHEEL_FLAT,TRAIN001,-0.2704445884374725,0.3133115626117041,1.9554045870330912,23.958472228190377,24.04313048145853,24.058308056156076,125.75740659146722,4.992267020682567,0.364109085030643,1.8177297771293834,1.9763081939378493,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.03,RUN_015_WHEEL_FLAT,TRAIN001,-0.2838853124673623,0.33144379455051387,1.854108546372906,24.025519670700188,23.863310164033063,24.099415063849985,122.32021748298246,5.048346668615411,0.39232886806103634,1.9806121340775877,2.0124237504573093,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.04,RUN_015_WHEEL_FLAT,TRAIN001,0.016156858826146144,-0.05640419300889577,1.0985003939596996,23.980158578460255,24.125528236038786,23.967184320775353,117.76068512045488,5.014378685423348,0.3650299224396895,1.830398262623317,1.8091872165717997,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.05,RUN_015_WHEEL_FLAT,TRAIN001,0.02195501076039686,0.030602400195592506,1.091066486408364,23.887972354985944,24.059003380718803,24.042305107981043,119.08537508091429,4.990212873674437,0.37103178656525143,1.8515275978603438,1.7899077986721441,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.06,RUN_015_WHEEL_FLAT,TRAIN001,-0.07111733337202635,-0.0023339892035404764,0.9437429205919214,24.015423271760696,23.92313849252004,23.96629029625637,121.82424549221855,4.971405483530717,0.3695215029927155,1.837041226260498,1.729950596618008,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.07,RUN_015_WHEEL_FLAT,TRAIN001,-0.023710702314433417,0.014441238410042707,0.9758685707779025,23.976538131844396,24.141324894413483,24.01225584949971,121.27685097521253,4.966524741579385,0.3836207376521044,1.905261884932111,1.7884636625079329,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.08,RUN_015_WHEEL_FLAT,TRAIN001,0.01920250218336471,0.00477080129972364,0.993317816642436,23.94089427380121,23.989624719497133,23.95822235239649,122.294240658991,5.005392631522637,0.3599425182511728,1.8016536286261227,1.8242582629597375,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.09,RUN_015_WHEEL_FLAT,TRAIN001,0.0470477825028358,-0.050202219892789925,0.7692500429776384,23.91854841221406,24.16914351334664,23.963344755521238,119.98426603994321,5.003717844659668,0.35144866200077934,1.7585499415350638,1.76896603830913,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.1,RUN_015_WHEEL_FLAT,TRAIN001,-0.048579266959088103,0.083536929977139,1.0980549470300365,24.006856183923333,23.97733257912495,24.054375673312553,115.87568476367899,4.97341939847301,0.3454539743168576,1.7180874971470566,1.8157427993831503,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.11,RUN_015_WHEEL_FLAT,TRAIN001,-0.049654319582179175,-0.009908794734052971,0.8595754783033096,23.92524247102566,24.145831083643397,24.068909484423624,117.1345540528802,4.976108451898613,0.39044755536672987,1.942909380283536,1.783232166695932,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.12,RUN_015_WHEEL_FLAT,TRAIN001,0.030903853689341263,0.004701307293763057,1.0120818806270753,24.050137549458288,24.097114929799538,23.94171683966005,120.23977627280634,4.966840930447076,0.36391350460826666,1.8075004898307796,1.8134988760357762,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.13,RUN_015_WHEEL_FLAT,TRAIN001,0.044100948022217146,-0.0967557917508619,0.9364700775080308,24.12328561949004,24.15802690889071,24.085043167838045,122.39183336291514,5.029293610113702,0.3503797073218514,1.7621624231472963,1.8036246310934865,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.14,RUN_015_WHEEL_FLAT,TRAIN001,-0.06551866368948558,0.016447832622970723,0.9635068902861346,23.971574163271264,24.06703558912619,23.991937383026897,119.78125630611709,5.072874246603298,0.3437892955697705,1.7439998637537781,1.8226689745193088,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.15,RUN_015_WHEEL_FLAT,TRAIN001,0.01975797305435652,0.03785371049025525,0.7944771303792104,24.186276762473568,24.01901627600843,24.016901456927485,122.65411593164214,5.050239828704417,0.3758570056118954,1.8981680196387736,1.7766712521769485,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.16,RUN_015_WHEEL_FLAT,TRAIN001,0.08067929892855555,-0.059649212312249254,0.9723763382564635,24.105325802572878,24.14884729440333,24.027141552764594,119.07755400263191,4.996596571986464,0.3666710444882946,1.8321072839369088,1.7249737096489837,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.17,RUN_015_WHEEL_FLAT,TRAIN001,0.0010052476920486898,-0.08172621574260631,1.0443021206481544,23.97501620558806,24.050471423459857,24.052171660023888,119.68139444901105,5.028410057760361,0.3454946459309369,1.7372887525014777,1.7733586740157055,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.18,RUN_015_WHEEL_FLAT,TRAIN001,0.054080419517623386,0.0665222777216086,1.1645000908154428,24.193964465585033,24.181573353948725,23.96683804634677,120.38841519419036,5.040591492297391,0.38722060179144213,1.9518208710322191,1.785969375054027,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.19,RUN_015_WHEEL_FLAT,TRAIN001,0.062133508634861466,0.013210468804440673,1.1256415457290112,24.07458657855134,24.09324963601587,23.96655554856642,121.50957894540677,5.05027104158732,0.34685517969572927,1.7517126696419076,1.8041616723201102,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.2,RUN_015_WHEEL_FLAT,TRAIN001,-0.04494627242795517,-0.019468967222718063,1.001151330244581,24.136534768603607,23.97493211107823,24.04080783206618,122.30304469775403,4.947653588471765,0.3691341324479132,1.8263478150333297,1.7262074025830352,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.21,RUN_015_WHEEL_FLAT,TRAIN001,-0.02629292737172056,-0.07017646037015386,1.1559780263223067,24.149135554156274,24.085137608375607,23.98599523530203,120.7125634756782,4.98283211562928,0.37839079691033833,1.8854578151033903,1.7771513572171749,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.22,RUN_015_WHEEL_FLAT,TRAIN001,-0.08060288809359885,0.04334415651173234,0.8915264150226185,24.217443304618804,24.034990784590956,23.935046031640567,121.4475115435058,5.059053532490669,0.373629321355633,1.8902107380463065,1.7827324836129104,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.23,RUN_015_WHEEL_FLAT,TRAIN001,-0.06875855596989847,-0.07010610535185899,0.9323395264312981,24.247389582130438,24.097473890588315,23.9177952817034,121.78525992803542,5.006436722399461,0.3708017446962196,1.8563954713769435,1.7982334329079173,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.24,RUN_015_WHEEL_FLAT,TRAIN001,-0.011888553748830617,-0.07097616874282903,0.9046122883031247,24.407595802982648,24.1546523809649,24.054196506160892,121.58395241882668,5.01226512734444,0.37969145465973325,1.9031142373416636,1.8100555932201507,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.25,RUN_015_WHEEL_FLAT,TRAIN001,0.03989610038748739,0.07650382076405801,0.9309039881606453,24.185508186904435,24.180216690507862,24.005908005414376,119.50624165218781,5.024734638167167,0.36811764915834155,1.8496935026465873,1.8338750674111168,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.26,RUN_015_WHEEL_FLAT,TRAIN001,0.03138077130062863,0.005315265225656519,1.0799840419373041,24.146076973807297,24.22312632325847,23.95710148926786,124.29612009983548,5.041857447150959,0.37186913204715516,1.8749111527775126,1.8073177903300992,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.27,RUN_015_WHEEL_FLAT,TRAIN001,-0.02872670280502191,0.0462942239050706,1.096834323636609,24.315735621120282,24.254802837254307,23.993059341008916,119.36059081460328,4.955460647794108,0.3549377765710962,1.7588801842136046,1.73743988771723,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.28,RUN_015_WHEEL_FLAT,TRAIN001,-0.10480151353319002,-0.10428204965813964,1.1762100846358494,24.125550474624426,24.222924744854925,23.96021765429114,120.75800970615965,5.037882604420207,0.3764660077724003,1.896591551712098,1.8402778015475163,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.29,RUN_015_WHEEL_FLAT,TRAIN001,-0.0011726208541807065,-0.02972678706403053,0.8753124215405504,24.24696088291169,24.07275359572007,23.97127765370485,121.87941328375555,5.042061261924497,0.40745197474693085,2.054397817966138,1.7486438668052924,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.3,RUN_015_WHEEL_FLAT,TRAIN001,0.054667472325025064,-0.05419517644585974,0.8290842312245122,24.19131325114813,24.13825194197025,23.99014448144831,120.62156266724894,5.0325097182865095,0.3581438522623172,1.8023624170546793,1.7857172961885535,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.31,RUN_015_WHEEL_FLAT,TRAIN001,0.021613423917245127,-0.08942822454310523,1.0593318787978971,24.31620437210613,24.12071989721275,24.003537168931622,119.69212425938048,5.033803534854057,0.38747181208273307,1.9504569773183686,1.794834063198974,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.32,RUN_015_WHEEL_FLAT,TRAIN001,0.032349076741290145,0.012925043865985954,1.0163984790925595,24.272010741010348,23.957435448820423,23.97468639440241,119.26340000148532,5.052867856367018,0.34322263852235485,1.734258637767083,1.8478174135030185,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.33,RUN_015_WHEEL_FLAT,TRAIN001,0.1193681728558375,0.06398372851839933,1.1049311565037128,24.151361758526612,24.351076179683346,24.00299459032666,120.38649647266523,5.046079169322185,0.35288312639372865,1.780676193300682,1.8159576677992697,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.34,RUN_015_WHEEL_FLAT,TRAIN001,0.08962274218786262,-0.003447353464842289,0.9754448200897521,24.299861957929,24.05199907368735,24.10469785535947,120.51236502784514,5.016694348668535,0.38824541713807226,1.947708590053025,1.78655260066539,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.35000000000000003,RUN_015_WHEEL_FLAT,TRAIN001,-0.010481422477276622,0.0112890809854633,0.9444367839152304,24.12480566447317,24.100841016691103,23.960079106714872,117.50906313499047,5.02078817586265,0.35444639147817936,1.7796002513108269,1.8048380946878284,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.36,RUN_015_WHEEL_FLAT,TRAIN001,-0.13225108696679627,0.051641947009989884,0.9849549672194342,24.358224038830066,24.167911429937547,23.989639534478073,122.47404068592621,4.997812045943442,0.40646551508359013,2.0314382475453723,1.7484118581523245,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.37,RUN_015_WHEEL_FLAT,TRAIN001,0.07495723138903475,-0.144737574644382,0.8617569520555572,24.34003154149578,24.076270779054337,23.979332723349806,120.51924281394177,5.032999001809536,0.34898500914822717,1.756441202689519,1.8672824375188293,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.38,RUN_015_WHEEL_FLAT,TRAIN001,-0.0280111538066796,0.005047916960060494,1.0479628518296202,24.132747984344427,24.197314672106522,23.99855804505571,120.19523543231445,5.029166279263684,0.3764135257900555,1.8930462109620982,1.7958117119524608,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.39,RUN_015_WHEEL_FLAT,TRAIN001,0.032012570129602166,-0.04160962715673408,1.0838845391065184,24.32196544055,24.291731943984107,23.985052873184003,123.6781249785035,4.994065102154992,0.3698296553940074,1.8469533757452192,1.8439779939909355,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.4,RUN_015_WHEEL_FLAT,TRAIN001,-0.054740505065660104,-0.0873539469439384,0.9337263842364781,24.37040272628834,24.337087135046,23.982756972274153,119.80968688262568,5.016846762500237,0.3622766972544315,1.8174866757501733,1.7597851195777787,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.41000000000000003,RUN_015_WHEEL_FLAT,TRAIN001,0.021288925353599067,0.03872503644062072,0.9662415161425211,24.4070595235087,24.25270468771615,24.057427144143638,121.1555589213656,4.9962034171178615,0.3803525056619718,1.9003184884976845,1.7803930367540817,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.42,RUN_015_WHEEL_FLAT,TRAIN001,-0.051442308058703895,0.005484523669527676,0.979175503056505,24.177298093096418,24.226965424818076,24.027941631605575,125.35714490129503,5.0043643460524585,0.3806538260407473,1.9049304352267709,1.8163499291796004,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.43,RUN_015_WHEEL_FLAT,TRAIN001,0.026053612583972686,-0.01642642082377949,0.9730328841434637,24.202429494644495,24.22400336867821,24.067004736140696,122.84627822538394,4.971580112402167,0.3811174541219326,1.8947559554019453,1.793151226584143,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.44,RUN_015_WHEEL_FLAT,TRAIN001,-0.04394410148026176,0.060358200368286284,0.7847016131339029,24.273314043609602,24.078675396674406,24.004527275223715,122.49283259121742,5.048425400261515,0.35804937166352047,1.8075855424537923,1.8339327492946103,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.45,RUN_015_WHEEL_FLAT,TRAIN001,-0.024617382931514633,-0.04276607348221838,1.0784995399226356,24.20246254434739,24.166942536024084,24.047627801191084,121.25791392178122,5.035755072450267,0.40061997581303493,2.017424075325394,1.8418017232963504,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.46,RUN_015_WHEEL_FLAT,TRAIN001,-0.04781997164548897,0.060049820297427156,0.8984462436395554,24.164460643848205,24.22334910690652,24.040120960482597,124.68772999378106,4.993358214305568,0.3789787558783096,1.8923766837122618,1.8036300010995638,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.47000000000000003,RUN_015_WHEEL_FLAT,TRAIN001,0.02431941161886609,-0.11116860893108502,0.7707687478279679,24.119385936287387,24.21041511990259,24.043907993054436,119.92234440983592,4.986732909334004,0.36398493846607705,1.8150956711506987,1.8447368487048028,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.48,RUN_015_WHEEL_FLAT,TRAIN001,0.014648268530164434,-0.03591742337508659,1.0863819982806686,24.08953145171448,24.253864738305623,23.931720720599582,115.65711425485198,4.994573212060487,0.39761644104404914,1.9859244251134358,1.8058497081303928,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.49,RUN_015_WHEEL_FLAT,TRAIN001,0.015173001382288234,0.0029008941731182084,0.96508953072111,24.468576284785694,24.178239466304436,24.0420187430495,121.03247540441228,4.975553801481702,0.36245994076139965,1.8034389361402146,1.8052440961627791,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.5,RUN_015_WHEEL_FLAT,TRAIN001,-0.05497309456133571,0.007801249373390402,1.1553046182108013,24.467434589943498,24.20275881749588,23.985118047535433,119.64917488090433,5.013755475878197,0.40230447546346204,2.0170562668252385,1.7535330503089555,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.51,RUN_015_WHEEL_FLAT,TRAIN001,-0.015861917269562802,0.1371525622642308,1.0446664338738192,24.268502217871482,24.351953379695054,24.11127512457632,116.3155576019707,5.009435716915208,0.34847672707854194,1.745671763140961,1.7831623492393989,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.52,RUN_015_WHEEL_FLAT,TRAIN001,0.2982085792532585,0.2427734379089989,1.808349237044311,24.20698243474509,24.318129924984593,24.089165696862434,121.53097465244684,4.951010448692714,0.33426483130667667,1.6549486724298637,1.9841561555788194,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
0.53,RUN_015_WHEEL_FLAT,TRAIN001,-0.38786786089561814,0.24384344830843535,2.009380229079037,24.444245041236936,24.141921137562193,24.01497446450966,120.797874664388,5.019999524164935,0.36237139605157304,1.81910423574988,1.9437263365436468,ZONE_01,WHEEL_FLAT,FRONT_BOGIE_AXLE_1,2
